Timestamp,FaultMode,FaultLabel,N1,N2,Thrust,FuelFlow,FanVersion,FanCycles,LPCVersion,LPCCycles,HPCVersion,HPCCycles,HPTVersion,HPTCycles,LPTVersion,LPTCycles,FlightStatus
2025-07-22 21:35:00,2,LPC Fault,27266.86,4770.73,289539.53,0.0525,FAN_V2.3,17,LPC_V3.1,137,HPC_V3.1,93,HPT_V2.1,50,LPT_V1.6,29,1
2025-07-22 21:55:00,2,LPC Fault,23871.72,5065.75,289820.36,0.0642,FAN_V2.3,126,LPC_V3.3,152,HPC_V3.3,156,HPT_V2.1,150,LPT_V1.5,89,1
2025-07-22 22:15:00,2,LPC Fault,27227.42,5090.71,281337.65,0.0696,FAN_V2.2,159,LPC_V3.2,172,HPC_V3.2,157,HPT_V2.2,21,LPT_V1.5,80,1
2025-07-22 22:35:00,0,None,26378.94,4754.48,293961,0.067,FAN_V2.1,79,LPC_V3.1,46,HPC_V3.2,177,HPT_V2.0,130,LPT_V1.6,107,1
2025-07-22 22:55:00,4,Fuel Issue,23404.87,5275.14,282749.17,0.0613,FAN_V2.1,148,LPC_V3.4,108,HPC_V3.1,124,HPT_V2.2,137,LPT_V1.5,142,1
2025-07-22 23:15:00,1,Fan Fault,23653.86,5003.12,268555.87,0.0456,FAN_V2.2,74,LPC_V3.2,47,HPC_V3.2,115,HPT_V2.2,13,LPT_V1.6,2,1
2025-07-22 23:35:00,3,HPT Fault,27189.01,4830.61,270129.11,0.0385,FAN_V2.1,50,LPC_V3.4,143,HPC_V3.3,104,HPT_V2.2,125,LPT_V1.6,113,0
2025-07-22 23:55:00,3,HPT Fault,22722.08,4735.38,309630.23,0.0701,FAN_V2.1,22,LPC_V3.1,56,HPC_V3.2,8,HPT_V2.1,57,LPT_V1.6,43,1
2025-07-23 00:15:00,3,HPT Fault,22623.7,5450.49,299726.48,0.0568,FAN_V2.3,191,LPC_V3.4,140,HPC_V3.0,146,HPT_V2.0,68,LPT_V1.6,138,0
2025-07-23 00:35:00,0,None,19001.19,5458.19,264156.41,0.0435,FAN_V2.3,113,LPC_V3.2,108,HPC_V3.0,188,HPT_V2.2,63,LPT_V1.6,8,0
2025-07-23 00:55:00,3,HPT Fault,26045.14,5487.95,305764.09,0.0656,FAN_V2.2,90,LPC_V3.1,112,HPC_V3.0,198,HPT_V2.0,53,LPT_V1.6,156,0
2025-07-23 01:15:00,3,HPT Fault,25189.51,5170.68,296383.93,0.0628,FAN_V2.1,158,LPC_V3.2,52,HPC_V3.1,15,HPT_V2.2,89,LPT_V1.6,152,1
2025-07-23 01:35:00,4,Fuel Issue,24208.4,4987.48,273690.53,0.0572,FAN_V2.1,83,LPC_V3.3,74,HPC_V3.2,131,HPT_V2.2,24,LPT_V1.5,105,1
2025-07-23 01:55:00,0,None,20614.09,4980.33,270171.13,0.049,FAN_V2.2,168,LPC_V3.2,179,HPC_V3.1,63,HPT_V2.0,182,LPT_V1.6,63,0
2025-07-23 02:15:00,3,HPT Fault,24359.79,5278.4,298774.75,0.0443,FAN_V2.2,37,LPC_V3.3,160,HPC_V3.3,96,HPT_V2.1,19,LPT_V1.5,103,0
2025-07-23 02:35:00,4,Fuel Issue,22020.74,5188.15,270262.69,0.0578,FAN_V2.3,72,LPC_V3.3,116,HPC_V3.3,83,HPT_V2.2,0,LPT_V1.5,117,1
2025-07-23 02:55:00,2,LPC Fault,25100.1,4806.33,286580.63,0.0467,FAN_V2.1,137,LPC_V3.4,55,HPC_V3.3,54,HPT_V2.1,68,LPT_V1.6,72,1
2025-07-23 03:15:00,2,LPC Fault,22797.26,5063.96,261105.09,0.0644,FAN_V2.3,148,LPC_V3.2,144,HPC_V3.3,87,HPT_V2.2,12,LPT_V1.5,25,1
2025-07-23 03:35:00,3,HPT Fault,23960.72,5110.5,288358.71,0.0736,FAN_V2.1,32,LPC_V3.2,112,HPC_V3.3,0,HPT_V2.1,51,LPT_V1.5,166,1
2025-07-23 03:55:00,2,LPC Fault,24250.45,4914.12,286834.46,0.0654,FAN_V2.1,71,LPC_V3.1,167,HPC_V3.2,64,HPT_V2.0,95,LPT_V1.5,13,1
2025-07-23 04:15:00,3,HPT Fault,24097.72,5008.12,274470.12,0.0534,FAN_V2.3,79,LPC_V3.2,109,HPC_V3.0,180,HPT_V2.0,0,LPT_V1.5,122,0
2025-07-23 04:35:00,0,None,21194.79,5349.92,266342.05,0.0531,FAN_V2.1,152,LPC_V3.2,132,HPC_V3.3,2,HPT_V2.0,178,LPT_V1.6,30,1
2025-07-23 04:55:00,3,HPT Fault,22563.19,5178.98,280575.75,0.0725,FAN_V2.3,34,LPC_V3.4,18,HPC_V3.1,98,HPT_V2.0,187,LPT_V1.5,26,0
2025-07-23 05:15:00,2,LPC Fault,22653.02,5055.8,272469.79,0.0815,FAN_V2.2,77,LPC_V3.2,97,HPC_V3.1,164,HPT_V2.2,36,LPT_V1.5,135,1
2025-07-23 05:35:00,4,Fuel Issue,21624.8,5061.96,294506.65,0.0641,FAN_V2.1,157,LPC_V3.2,112,HPC_V3.2,184,HPT_V2.0,160,LPT_V1.5,105,0
2025-07-23 05:55:00,4,Fuel Issue,23629.42,4974.04,285657.17,0.0585,FAN_V2.3,114,LPC_V3.2,22,HPC_V3.0,35,HPT_V2.0,150,LPT_V1.6,89,1
2025-07-23 06:15:00,3,HPT Fault,25927.76,5442.1,276637.62,0.0463,FAN_V2.2,36,LPC_V3.2,70,HPC_V3.0,63,HPT_V2.2,153,LPT_V1.6,176,1
2025-07-23 06:35:00,0,None,23823.44,5515.94,272944.88,0.0764,FAN_V2.3,78,LPC_V3.2,132,HPC_V3.1,191,HPT_V2.1,75,LPT_V1.5,61,0
2025-07-23 06:55:00,3,HPT Fault,27355.4,4889.28,293534.75,0.0763,FAN_V2.2,29,LPC_V3.2,127,HPC_V3.0,135,HPT_V2.0,92,LPT_V1.6,33,1
2025-07-23 07:15:00,3,HPT Fault,23241.74,4959.28,276274.79,0.0499,FAN_V2.3,108,LPC_V3.3,139,HPC_V3.1,195,HPT_V2.1,18,LPT_V1.5,150,0
2025-07-23 07:35:00,0,None,22701.44,4755.21,285511.25,0.0523,FAN_V2.1,68,LPC_V3.2,10,HPC_V3.0,101,HPT_V2.2,73,LPT_V1.6,108,1
2025-07-23 07:55:00,3,HPT Fault,24467.57,4688.82,289963.2,0.0683,FAN_V2.1,164,LPC_V3.2,71,HPC_V3.0,79,HPT_V2.0,130,LPT_V1.5,39,1
2025-07-23 08:15:00,4,Fuel Issue,20012.53,5074.81,303415.03,0.0479,FAN_V2.2,101,LPC_V3.1,79,HPC_V3.3,186,HPT_V2.0,14,LPT_V1.5,22,0
2025-07-23 08:35:00,3,HPT Fault,27345.14,5083.8,274424.82,0.0594,FAN_V2.1,117,LPC_V3.1,79,HPC_V3.1,30,HPT_V2.0,181,LPT_V1.5,179,0
2025-07-23 08:55:00,0,None,25116.65,5015.2,293081.34,0.0508,FAN_V2.1,128,LPC_V3.3,133,HPC_V3.2,42,HPT_V2.1,32,LPT_V1.6,30,1
2025-07-23 09:15:00,0,None,24338.72,4717.26,283331.61,0.051,FAN_V2.2,110,LPC_V3.3,134,HPC_V3.0,67,HPT_V2.2,147,LPT_V1.5,127,1
2025-07-23 09:35:00,3,HPT Fault,22528.94,5247.22,301369.65,0.0661,FAN_V2.3,93,LPC_V3.1,127,HPC_V3.1,94,HPT_V2.0,65,LPT_V1.5,146,1
2025-07-23 09:55:00,0,None,21815.37,4936.72,303196.47,0.0614,FAN_V2.1,190,LPC_V3.1,11,HPC_V3.0,62,HPT_V2.0,120,LPT_V1.6,98,0
2025-07-23 10:15:00,1,Fan Fault,28638.66,5078.66,287880.74,0.0569,FAN_V2.1,10,LPC_V3.4,57,HPC_V3.2,63,HPT_V2.1,184,LPT_V1.6,69,0
2025-07-23 10:35:00,0,None,24267.08,4969.51,295621.63,0.0696,FAN_V2.3,96,LPC_V3.1,128,HPC_V3.0,45,HPT_V2.0,132,LPT_V1.5,102,1
2025-07-23 10:55:00,0,None,22428.02,4733.75,257456.92,0.0651,FAN_V2.2,73,LPC_V3.3,83,HPC_V3.0,141,HPT_V2.1,2,LPT_V1.6,51,1
2025-07-23 11:15:00,2,LPC Fault,21793.27,4569.42,290828.68,0.0849,FAN_V2.3,78,LPC_V3.2,118,HPC_V3.2,151,HPT_V2.1,50,LPT_V1.5,38,1
2025-07-23 11:35:00,0,None,23987.86,5167.7,286227.44,0.059,FAN_V2.2,7,LPC_V3.2,138,HPC_V3.2,162,HPT_V2.2,2,LPT_V1.6,0,1
2025-07-23 11:55:00,3,HPT Fault,25838.15,4941.95,289010.88,0.0632,FAN_V2.3,187,LPC_V3.3,26,HPC_V3.1,135,HPT_V2.0,107,LPT_V1.6,15,0
2025-07-23 12:15:00,1,Fan Fault,22663.82,5198.41,282375.6,0.0524,FAN_V2.3,72,LPC_V3.1,11,HPC_V3.1,133,HPT_V2.1,179,LPT_V1.6,117,1
2025-07-23 12:35:00,0,None,25073.02,4820.31,285422.72,0.0599,FAN_V2.3,25,LPC_V3.2,163,HPC_V3.3,19,HPT_V2.2,145,LPT_V1.5,111,1
2025-07-23 12:55:00,1,Fan Fault,26171.79,5094.94,284624.6,0.0682,FAN_V2.1,75,LPC_V3.3,80,HPC_V3.3,179,HPT_V2.2,83,LPT_V1.6,115,1
2025-07-23 13:15:00,2,LPC Fault,26780.42,5111.56,285155.29,0.0469,FAN_V2.1,20,LPC_V3.2,34,HPC_V3.0,39,HPT_V2.0,42,LPT_V1.6,119,1
2025-07-23 13:35:00,2,LPC Fault,21869.77,4938.96,275857.32,0.0581,FAN_V2.2,31,LPC_V3.3,53,HPC_V3.3,78,HPT_V2.1,67,LPT_V1.5,23,1
2025-07-23 13:55:00,1,Fan Fault,24113.3,5105.94,283942.52,0.0649,FAN_V2.3,78,LPC_V3.1,55,HPC_V3.2,37,HPT_V2.0,182,LPT_V1.5,91,0
2025-07-23 14:15:00,3,HPT Fault,24128.95,4604.91,270909.97,0.0586,FAN_V2.3,13,LPC_V3.3,66,HPC_V3.1,7,HPT_V2.1,115,LPT_V1.5,24,1
2025-07-23 14:35:00,3,HPT Fault,21580.61,5119.99,307961.26,0.0722,FAN_V2.1,36,LPC_V3.1,3,HPC_V3.0,199,HPT_V2.0,33,LPT_V1.5,102,0
2025-07-23 14:55:00,2,LPC Fault,23573.11,5298.15,287230.01,0.0566,FAN_V2.3,162,LPC_V3.1,149,HPC_V3.2,19,HPT_V2.0,16,LPT_V1.5,165,1
2025-07-23 15:15:00,3,HPT Fault,22773.19,4939.51,279177.35,0.0617,FAN_V2.1,24,LPC_V3.3,31,HPC_V3.0,118,HPT_V2.0,43,LPT_V1.6,101,1
2025-07-23 15:35:00,3,HPT Fault,24321.15,5000.61,291554.07,0.0719,FAN_V2.1,98,LPC_V3.4,44,HPC_V3.2,54,HPT_V2.0,70,LPT_V1.6,114,1
2025-07-23 15:55:00,1,Fan Fault,25899.11,4703.02,246691.18,0.0693,FAN_V2.1,158,LPC_V3.2,165,HPC_V3.2,127,HPT_V2.1,140,LPT_V1.6,15,1
2025-07-23 16:15:00,0,None,21266.24,4955.05,267448.3,0.042,FAN_V2.2,99,LPC_V3.2,107,HPC_V3.1,164,HPT_V2.2,63,LPT_V1.5,97,0
2025-07-23 16:35:00,2,LPC Fault,25082.93,5151.83,276352.34,0.0341,FAN_V2.2,140,LPC_V3.4,88,HPC_V3.2,99,HPT_V2.1,46,LPT_V1.5,81,0
2025-07-23 16:55:00,4,Fuel Issue,22907.51,5078.36,262816.33,0.0618,FAN_V2.1,8,LPC_V3.3,14,HPC_V3.3,135,HPT_V2.1,149,LPT_V1.5,40,1
2025-07-23 17:15:00,0,None,23969.38,5115.86,286793.71,0.0503,FAN_V2.1,169,LPC_V3.2,68,HPC_V3.0,195,HPT_V2.0,147,LPT_V1.6,90,0
2025-07-23 17:35:00,1,Fan Fault,26393.14,4968.29,284590.43,0.0507,FAN_V2.1,61,LPC_V3.3,178,HPC_V3.2,151,HPT_V2.0,180,LPT_V1.6,145,0
2025-07-23 17:55:00,4,Fuel Issue,23113.44,4823.04,282405.81,0.0771,FAN_V2.1,145,LPC_V3.2,126,HPC_V3.2,44,HPT_V2.1,9,LPT_V1.5,14,1
2025-07-23 18:15:00,1,Fan Fault,21256.2,4677.29,307067.55,0.0579,FAN_V2.3,57,LPC_V3.1,134,HPC_V3.3,0,HPT_V2.1,157,LPT_V1.5,33,1
2025-07-23 18:35:00,2,LPC Fault,22661.85,5207.98,275915.77,0.0783,FAN_V2.3,46,LPC_V3.3,15,HPC_V3.0,37,HPT_V2.2,180,LPT_V1.5,28,0
2025-07-23 18:55:00,4,Fuel Issue,25355.85,4902.42,317359.62,0.0539,FAN_V2.2,19,LPC_V3.3,180,HPC_V3.3,150,HPT_V2.0,86,LPT_V1.6,82,0
2025-07-23 19:15:00,1,Fan Fault,25484.19,5059.86,304526.12,0.0756,FAN_V2.1,188,LPC_V3.4,163,HPC_V3.3,166,HPT_V2.1,44,LPT_V1.6,57,0
2025-07-23 19:35:00,4,Fuel Issue,24064.01,4849.32,291899.58,0.0532,FAN_V2.1,97,LPC_V3.3,176,HPC_V3.2,32,HPT_V2.0,186,LPT_V1.5,179,0
2025-07-23 19:55:00,4,Fuel Issue,28026.77,5027.31,279520.18,0.0618,FAN_V2.2,198,LPC_V3.1,46,HPC_V3.2,156,HPT_V2.0,163,LPT_V1.5,127,0
2025-07-23 20:15:00,1,Fan Fault,21305.75,4805.68,303006.21,0.0534,FAN_V2.2,191,LPC_V3.1,60,HPC_V3.2,81,HPT_V2.0,162,LPT_V1.5,171,0
2025-07-23 20:35:00,2,LPC Fault,21906.18,5107.33,302785.56,0.0672,FAN_V2.2,3,LPC_V3.3,53,HPC_V3.1,177,HPT_V2.0,89,LPT_V1.6,27,1
2025-07-23 20:55:00,0,None,25992.1,4848.64,263672.84,0.075,FAN_V2.1,99,LPC_V3.4,107,HPC_V3.1,105,HPT_V2.1,96,LPT_V1.6,139,1
2025-07-23 21:15:00,3,HPT Fault,23354.64,4949.83,304922.91,0.0656,FAN_V2.1,123,LPC_V3.2,41,HPC_V3.3,18,HPT_V2.0,75,LPT_V1.5,81,1
2025-07-23 21:35:00,2,LPC Fault,24911.78,5433,275347.23,0.0693,FAN_V2.1,19,LPC_V3.3,43,HPC_V3.3,41,HPT_V2.2,19,LPT_V1.5,86,1
2025-07-23 21:55:00,4,Fuel Issue,24114.03,5053.72,307927.03,0.0651,FAN_V2.3,124,LPC_V3.1,110,HPC_V3.1,155,HPT_V2.1,40,LPT_V1.5,25,1
2025-07-23 22:15:00,2,LPC Fault,25076.59,5214.5,279525.71,0.0516,FAN_V2.1,49,LPC_V3.4,178,HPC_V3.2,169,HPT_V2.1,76,LPT_V1.5,24,1
2025-07-23 22:35:00,0,None,21910.38,4606.73,315843.11,0.049,FAN_V2.2,147,LPC_V3.4,39,HPC_V3.0,92,HPT_V2.0,109,LPT_V1.5,75,1
2025-07-23 22:55:00,4,Fuel Issue,23557.49,4944.64,289611.1,0.0682,FAN_V2.2,52,LPC_V3.1,6,HPC_V3.1,43,HPT_V2.2,74,LPT_V1.5,121,1
2025-07-23 23:15:00,0,None,25720.95,4883.38,282493.17,0.0628,FAN_V2.2,102,LPC_V3.4,125,HPC_V3.2,23,HPT_V2.2,139,LPT_V1.6,47,1
2025-07-23 23:35:00,2,LPC Fault,23502.62,5321.47,292364.62,0.0673,FAN_V2.2,95,LPC_V3.2,114,HPC_V3.0,67,HPT_V2.1,119,LPT_V1.6,57,1
2025-07-23 23:55:00,2,LPC Fault,25325.76,5234.69,287715.32,0.047,FAN_V2.3,16,LPC_V3.2,178,HPC_V3.0,21,HPT_V2.2,88,LPT_V1.6,150,1
2025-07-24 00:15:00,1,Fan Fault,24799.38,4869.73,277070.75,0.0659,FAN_V2.3,16,LPC_V3.4,133,HPC_V3.3,137,HPT_V2.2,121,LPT_V1.5,121,1
2025-07-24 00:35:00,2,LPC Fault,26476.57,5004.25,289632.5,0.077,FAN_V2.1,102,LPC_V3.1,128,HPC_V3.1,30,HPT_V2.1,44,LPT_V1.5,54,1
2025-07-24 00:55:00,1,Fan Fault,24481.51,5520.34,293482.64,0.0424,FAN_V2.1,11,LPC_V3.4,20,HPC_V3.3,51,HPT_V2.2,37,LPT_V1.6,81,0
2025-07-24 01:15:00,0,None,25506.68,5076.23,304346.29,0.0667,FAN_V2.1,100,LPC_V3.4,141,HPC_V3.2,70,HPT_V2.2,117,LPT_V1.5,179,1
2025-07-24 01:35:00,4,Fuel Issue,23723.09,4755.14,281864.65,0.0515,FAN_V2.3,134,LPC_V3.4,28,HPC_V3.3,38,HPT_V2.0,145,LPT_V1.5,27,1
2025-07-24 01:55:00,4,Fuel Issue,22838.95,5117.72,310048.57,0.0639,FAN_V2.1,74,LPC_V3.3,105,HPC_V3.2,98,HPT_V2.2,124,LPT_V1.6,9,1
2025-07-24 02:15:00,1,Fan Fault,21608.23,5088.92,302949.47,0.0539,FAN_V2.2,104,LPC_V3.2,158,HPC_V3.3,9,HPT_V2.1,84,LPT_V1.5,12,1
2025-07-24 02:35:00,3,HPT Fault,23731.97,5002.94,273226.53,0.0665,FAN_V2.2,96,LPC_V3.1,86,HPC_V3.2,79,HPT_V2.1,125,LPT_V1.5,58,1
2025-07-24 02:55:00,1,Fan Fault,23758.1,5083.91,271687.62,0.0556,FAN_V2.2,191,LPC_V3.4,82,HPC_V3.2,186,HPT_V2.1,154,LPT_V1.5,48,0
2025-07-24 03:15:00,3,HPT Fault,25444.76,4925.43,310904.46,0.056,FAN_V2.1,105,LPC_V3.4,132,HPC_V3.2,14,HPT_V2.2,40,LPT_V1.5,79,1
2025-07-24 03:35:00,4,Fuel Issue,24449.37,5186.52,263724.51,0.0424,FAN_V2.2,35,LPC_V3.1,44,HPC_V3.1,51,HPT_V2.0,63,LPT_V1.5,116,0
2025-07-24 03:55:00,0,None,20948.69,5252.52,276722.13,0.0856,FAN_V2.2,181,LPC_V3.2,70,HPC_V3.2,118,HPT_V2.2,101,LPT_V1.5,174,0
2025-07-24 04:15:00,0,None,22871.5,5036.91,308131.65,0.0801,FAN_V2.1,96,LPC_V3.4,152,HPC_V3.3,45,HPT_V2.1,150,LPT_V1.6,88,1
2025-07-24 04:35:00,1,Fan Fault,28123.01,5241.67,300360.94,0.0659,FAN_V2.2,192,LPC_V3.1,72,HPC_V3.0,98,HPT_V2.0,41,LPT_V1.5,56,0
2025-07-24 04:55:00,1,Fan Fault,25556.72,4889.76,272727.02,0.06,FAN_V2.3,53,LPC_V3.3,166,HPC_V3.3,131,HPT_V2.0,174,LPT_V1.5,121,1
2025-07-24 05:15:00,1,Fan Fault,23659.63,4909.35,295445.81,0.0696,FAN_V2.3,45,LPC_V3.1,57,HPC_V3.2,155,HPT_V2.1,182,LPT_V1.6,108,0
2025-07-24 05:35:00,3,HPT Fault,24176.81,5295.51,267874.66,0.0581,FAN_V2.2,118,LPC_V3.3,55,HPC_V3.3,77,HPT_V2.2,133,LPT_V1.6,149,1
2025-07-24 05:55:00,0,None,22566.36,4626.69,283759.79,0.0588,FAN_V2.1,131,LPC_V3.3,143,HPC_V3.2,76,HPT_V2.2,27,LPT_V1.6,16,1
2025-07-24 06:15:00,2,LPC Fault,27026.9,5126.16,269637.2,0.0785,FAN_V2.2,164,LPC_V3.3,70,HPC_V3.2,167,HPT_V2.2,166,LPT_V1.6,48,1
2025-07-24 06:35:00,1,Fan Fault,26442.07,5116.42,281602.74,0.0504,FAN_V2.3,196,LPC_V3.2,14,HPC_V3.3,169,HPT_V2.1,174,LPT_V1.5,6,0
2025-07-24 06:55:00,3,HPT Fault,23255.59,5217.75,313268.79,0.0754,FAN_V2.2,67,LPC_V3.4,103,HPC_V3.3,188,HPT_V2.0,149,LPT_V1.5,87,0
2025-07-24 07:15:00,1,Fan Fault,23022.3,4776.08,287113.29,0.0423,FAN_V2.3,137,LPC_V3.4,171,HPC_V3.2,129,HPT_V2.1,43,LPT_V1.5,75,0
2025-07-24 07:35:00,0,None,24646.34,4970.48,278009.45,0.0441,FAN_V2.2,33,LPC_V3.3,143,HPC_V3.1,174,HPT_V2.1,167,LPT_V1.5,56,0
2025-07-24 07:55:00,2,LPC Fault,25027.2,4893.46,267451.25,0.0313,FAN_V2.1,191,LPC_V3.3,107,HPC_V3.2,95,HPT_V2.1,149,LPT_V1.6,118,0
2025-07-24 08:15:00,0,None,23944.97,5354.45,309918.89,0.0554,FAN_V2.2,14,LPC_V3.1,120,HPC_V3.1,128,HPT_V2.0,174,LPT_V1.6,135,1
2025-07-24 08:35:00,2,LPC Fault,22795.58,5093.75,270024.22,0.063,FAN_V2.2,14,LPC_V3.2,35,HPC_V3.1,87,HPT_V2.1,145,LPT_V1.6,36,1
2025-07-24 08:55:00,2,LPC Fault,25532.16,5245.39,283497.69,0.058,FAN_V2.3,47,LPC_V3.1,124,HPC_V3.2,161,HPT_V2.0,80,LPT_V1.5,1,1
2025-07-24 09:15:00,3,HPT Fault,22244.03,4834.62,281602.82,0.0637,FAN_V2.2,54,LPC_V3.2,147,HPC_V3.1,125,HPT_V2.0,33,LPT_V1.6,162,1
2025-07-24 09:35:00,3,HPT Fault,25827.17,4839.36,307390.33,0.0573,FAN_V2.2,110,LPC_V3.4,98,HPC_V3.0,9,HPT_V2.2,51,LPT_V1.6,3,1
2025-07-24 09:55:00,2,LPC Fault,23957.27,4850.56,248636.4,0.0688,FAN_V2.3,49,LPC_V3.1,173,HPC_V3.0,160,HPT_V2.2,63,LPT_V1.5,177,1
2025-07-24 10:15:00,2,LPC Fault,25473.69,4943.73,286004.86,0.0652,FAN_V2.2,34,LPC_V3.1,98,HPC_V3.2,42,HPT_V2.0,11,LPT_V1.6,74,1
2025-07-24 10:35:00,3,HPT Fault,20874.91,4894.19,296913.97,0.0475,FAN_V2.3,134,LPC_V3.3,111,HPC_V3.1,87,HPT_V2.1,91,LPT_V1.5,42,1
2025-07-24 10:55:00,3,HPT Fault,24587.12,4728.68,291996.45,0.0596,FAN_V2.1,59,LPC_V3.2,33,HPC_V3.1,187,HPT_V2.0,150,LPT_V1.5,31,0
2025-07-24 11:15:00,2,LPC Fault,20769.74,5232.95,273981.13,0.0519,FAN_V2.3,167,LPC_V3.1,96,HPC_V3.2,197,HPT_V2.2,159,LPT_V1.5,152,0
2025-07-24 11:35:00,0,None,24401.14,5229.73,269762.67,0.0606,FAN_V2.3,28,LPC_V3.1,12,HPC_V3.0,106,HPT_V2.1,97,LPT_V1.5,140,1
2025-07-24 11:55:00,2,LPC Fault,24857.63,5138.62,287646.62,0.0563,FAN_V2.2,180,LPC_V3.2,52,HPC_V3.0,77,HPT_V2.1,169,LPT_V1.5,169,0
2025-07-24 12:15:00,4,Fuel Issue,22344.82,5017.23,268917.91,0.0308,FAN_V2.2,160,LPC_V3.2,107,HPC_V3.0,130,HPT_V2.2,158,LPT_V1.5,72,0
2025-07-24 12:35:00,0,None,24873.12,5180.79,249556.01,0.0499,FAN_V2.1,128,LPC_V3.2,155,HPC_V3.1,199,HPT_V2.1,133,LPT_V1.5,91,0
2025-07-24 12:55:00,3,HPT Fault,25238.31,5411.5,285311.91,0.0527,FAN_V2.2,42,LPC_V3.1,140,HPC_V3.3,53,HPT_V2.2,123,LPT_V1.6,60,1
2025-07-24 13:15:00,0,None,23634.21,5274.98,275310.54,0.052,FAN_V2.1,172,LPC_V3.1,28,HPC_V3.3,38,HPT_V2.0,130,LPT_V1.5,25,1
2025-07-24 13:35:00,2,LPC Fault,23034.51,4809.33,286840.05,0.0762,FAN_V2.3,60,LPC_V3.4,75,HPC_V3.2,118,HPT_V2.0,25,LPT_V1.5,10,1
2025-07-24 13:55:00,2,LPC Fault,24646.16,4949.53,280622.83,0.0444,FAN_V2.2,174,LPC_V3.3,109,HPC_V3.0,24,HPT_V2.0,2,LPT_V1.5,169,0
2025-07-24 14:15:00,1,Fan Fault,25766.22,4984.43,282292.8,0.0919,FAN_V2.2,92,LPC_V3.4,159,HPC_V3.2,187,HPT_V2.0,95,LPT_V1.6,46,0
2025-07-24 14:35:00,0,None,24597.51,4849.64,278604.64,0.0715,FAN_V2.2,103,LPC_V3.4,69,HPC_V3.3,176,HPT_V2.1,107,LPT_V1.5,28,1
2025-07-24 14:55:00,1,Fan Fault,24226.54,4712.34,298788.43,0.0533,FAN_V2.3,186,LPC_V3.1,40,HPC_V3.0,106,HPT_V2.2,123,LPT_V1.6,46,0
2025-07-24 15:15:00,4,Fuel Issue,27746.6,5216.01,278290.17,0.0728,FAN_V2.2,200,LPC_V3.3,156,HPC_V3.0,175,HPT_V2.2,33,LPT_V1.6,124,0
2025-07-24 15:35:00,0,None,24135.71,5170.55,292270.99,0.0515,FAN_V2.2,113,LPC_V3.1,16,HPC_V3.2,167,HPT_V2.1,3,LPT_V1.5,171,1
2025-07-24 15:55:00,2,LPC Fault,22712.9,5205.99,279978.37,0.056,FAN_V2.3,134,LPC_V3.1,110,HPC_V3.1,123,HPT_V2.1,169,LPT_V1.6,38,1
2025-07-24 16:15:00,4,Fuel Issue,22089.75,5084.72,315937.87,0.0493,FAN_V2.3,14,LPC_V3.1,164,HPC_V3.1,129,HPT_V2.1,126,LPT_V1.5,19,1
2025-07-24 16:35:00,3,HPT Fault,24048.44,5282.44,283805.38,0.0645,FAN_V2.2,62,LPC_V3.3,71,HPC_V3.0,129,HPT_V2.0,140,LPT_V1.6,103,1
2025-07-24 16:55:00,1,Fan Fault,21875.21,5085.66,282192.84,0.0699,FAN_V2.1,118,LPC_V3.4,146,HPC_V3.3,22,HPT_V2.1,114,LPT_V1.6,30,1
2025-07-24 17:15:00,3,HPT Fault,26374.77,5517.91,293694.5,0.0633,FAN_V2.3,168,LPC_V3.1,26,HPC_V3.3,105,HPT_V2.0,142,LPT_V1.5,23,1
2025-07-24 17:35:00,4,Fuel Issue,24388.77,4929.37,290077.26,0.057,FAN_V2.3,164,LPC_V3.3,130,HPC_V3.1,167,HPT_V2.2,116,LPT_V1.6,93,1
2025-07-24 17:55:00,0,None,24336.92,5263.52,269901.86,0.0714,FAN_V2.1,117,LPC_V3.3,143,HPC_V3.3,183,HPT_V2.2,93,LPT_V1.6,29,0
2025-07-24 18:15:00,0,None,26634.23,4976.39,253172.18,0.0539,FAN_V2.3,57,LPC_V3.1,87,HPC_V3.2,162,HPT_V2.1,140,LPT_V1.6,179,1
2025-07-24 18:35:00,0,None,26593.99,4995.43,270010.47,0.055,FAN_V2.1,43,LPC_V3.4,35,HPC_V3.3,27,HPT_V2.1,156,LPT_V1.5,48,1
2025-07-24 18:55:00,0,None,25681.24,5109.35,281416.02,0.0563,FAN_V2.2,56,LPC_V3.4,48,HPC_V3.2,27,HPT_V2.1,11,LPT_V1.5,115,1
2025-07-24 19:15:00,3,HPT Fault,23216.48,4815.52,309230.64,0.0568,FAN_V2.3,151,LPC_V3.2,127,HPC_V3.0,135,HPT_V2.2,12,LPT_V1.6,149,1
2025-07-24 19:35:00,3,HPT Fault,26434.32,5304.26,299974.66,0.0557,FAN_V2.3,200,LPC_V3.2,177,HPC_V3.1,187,HPT_V2.0,26,LPT_V1.6,168,0
2025-07-24 19:55:00,4,Fuel Issue,24807.46,4995.16,271444.47,0.0632,FAN_V2.3,83,LPC_V3.4,107,HPC_V3.1,70,HPT_V2.1,87,LPT_V1.6,115,1
2025-07-24 20:15:00,1,Fan Fault,21641.92,5237.54,278030.74,0.062,FAN_V2.1,106,LPC_V3.3,179,HPC_V3.2,182,HPT_V2.2,141,LPT_V1.5,51,0
